consumer_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-25.827191045976065,-26.164589518527414,11.505841677141026,-41.17465644598467,-36.06455857951675,-14.364008693515384,-11.040195456092029
1,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,30.3741347346478,22.376251683002927,43.59426149707131,-26.732040076742695,-8.482621318769956,63.747356282068154,110.32847951236032
1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,-18.347398354015173,-21.578983286697735,5.250437456221143,-23.848700429668245,-22.438439135613635,-12.856094090495919,-8.68471813316703
1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,1.303120552321168,1.2765796850758557,0.582612026089918,0.6686920652064623,0.7370158660221569,1.9034617672513652,1.9529045252406674
1,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,2.142877469572,2.1224168109164614,1.6380152900320752,0.4765044518073944,0.5082005922309624,3.7882015445797266,3.804687475401604
1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-24.364688446866463,-24.191096618187643,18.362265940548415,-58.99002894821486,-37.61393396341435,-6.400772657037855,-4.05149815840994
1,mtls,broker_cpu_percent_mean,Broker CPU mean %,12,-47.392401733837055,-45.94934507660608,21.918272139506822,-76.12711026937615,-66.99911703907814,-26.08946172458166,-24.01136102073783
1,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,12,323.3518808121968,-34.5626566395477,742.2131221613428,-100.0,-92.89473684210526,324.90283330876514,2449.9999999999995
1,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,3.753646794675921,1.1487121910269165,5.838310443314653,-0.23837676810524788,0.07130134596890132,4.393769370971265,20.96711460298321
1,mtls,broker_memory_used_percent_mean,Broker memory %,12,28.183977115307943,30.077467234897618,18.66825256415174,6.737481019238099,8.609860871014675,43.444938001764726,57.80100536248634
1,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,1.7198023375698224,1.6989159793534971,1.0950064594151157,0.6105567490204213,0.6262969458908507,2.8085843543535316,2.8777442039533287
1,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,1.5979327261790157,1.5676120664694035,0.825519497443035,0.7500607306950228,0.7780563331767866,2.397848905927411,2.509125411486357
1,mtls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mtls,fetch_time_ms,Consumer fetch time ms,12,78.40403369791295,41.49335334476844,66.08619053608525,17.265858372869445,19.80120771663282,131.94915378846918,204.50680272108843
1,mtls,rebalance_time_ms,Consumer rebalance time ms,12,56.1950165047796,54.078875513450626,12.22463435990149,34.06292749658002,47.838351295905696,67.61045505446401,73.49397590361446
1,mtls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,mtls,throughput_mb_per_sec,Throughput MB/s,12,33.777566759941436,28.290938525354868,17.308852349946527,15.533692306132924,16.986533316396628,51.35576051192199,59.72239910700239
1,mtls,throughput_records_per_sec,Throughput records/s,12,33.77757123924787,28.290890252141796,17.30886626705382,15.53369835601217,16.98653096354231,51.35576163428623,59.72252815295567
1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-3.1931537432726174,-3.353140809472956,2.7940369363728665,-8.072030852999971,-4.620455861306804,-1.8665299909905784,2.7931238920429498
1,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,-1.2572058009395868,-8.924116397094158,30.254048744520365,-39.298063623789766,-21.096312503239933,9.61356841224772,59.738328873030035
1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,1.3719635779527257,-0.48067730331660785,3.761735359575284,-2.1132692352844593,-0.8618287797567911,1.7990245271033474,9.705491042674307
1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,1.2921077101896254,1.2651110250635498,0.489308714659677,0.7739931304198057,0.8058433946277237,1.7792988336304536,1.8465993711170823
1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,2.0193067696507954,2.008307881245216,1.501256555560266,0.5023168828618081,0.5208192495397946,3.5036009271603366,3.5911465542624215
1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-10.685091863503096,-8.657302231545717,14.312952875069236,-37.23955541260141,-18.654802793371985,-3.033866422608587,18.894932722588052
1,tls,broker_cpu_percent_mean,Broker CPU mean %,12,-17.18088769314664,-15.37386967240409,16.85081126376198,-47.88343075495692,-29.84396145175621,-1.0482919588436963,1.760675866695049
1,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,12,748.0798453059083,-4.726725360607999,1775.09122851955,-100.0,-32.46658169013936,337.46521476104056,6250.0
1,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,0.2403391168875487,-0.013747051133492954,1.4091823853724814,-2.7108058660689482,-0.03356935551513188,0.644888226480921,3.176304044356172
1,tls,broker_memory_used_percent_mean,Broker memory %,12,37.77685291098192,38.503231903383416,24.05269572246316,11.504540817805585,13.272032852875377,58.33838475631999,74.51184031038038
1,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,1.5919608591014829,1.5741914319679546,0.9699484414809614,0.6086073342607081,0.6228591021587966,2.5539157321089543,2.613766876706777
1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,1.4922278625355954,1.4856071740298153,0.701981801509492,0.7789068411488219,0.7875406542793243,2.201278163152524,2.213872231301607
1,tls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,tls,fetch_time_ms,Consumer fetch time ms,12,82.89056483122776,52.298974674608544,56.880612437636955,33.59021547427344,35.51040811423656,135.49814334422427,204.33815350389318
1,tls,rebalance_time_ms,Consumer rebalance time ms,12,74.0642161966455,70.69536580855332,15.915886123288317,58.08823529411765,62.81916331495695,77.82831325301204,118.23899371069182
1,tls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,tls,throughput_mb_per_sec,Throughput MB/s,12,39.116041042684365,36.381303193815306,12.627613833938325,25.837823863366182,26.561001030713438,52.104851320776675,58.67258413871564
1,tls,throughput_records_per_sec,Throughput records/s,12,39.11604294285403,36.38130641821343,12.627612118728917,25.83782705877103,26.56101096673789,52.10481791556781,58.67254338761203
6,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-24.545848694246413,-24.175382297960763,11.61802152409579,-38.55729268348051,-36.05935873845648,-14.037898861601395,-10.243896622112718
6,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,23.730794830306735,9.880698933254818,28.62986936105144,-8.52318413294023,-1.6705085678158844,48.52171874817119,74.272
6,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,-17.505764904634525,-17.97062175078987,5.057514088617743,-23.78720744850456,-22.177498666788427,-13.420601520566953,-8.51217034520019
6,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,1.301903859596469,1.2859322025729765,0.5538059447540188,0.7172316835372596,0.75871058027142,1.8248794172289562,2.0056328525290783
6,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,2.1565188489098355,2.1336099688221974,1.6408875663748443,0.4895050033305785,0.5175199909636832,3.812161461544987,3.8244261412574874
6,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-19.29448546060207,-20.119061160442815,16.746621157583096,-45.90286692340608,-31.22941063574531,-5.4544444503642024,10.27790295929097
6,mtls,broker_cpu_percent_mean,Broker CPU mean %,12,-45.296025310054546,-45.61595330776032,20.85441336036186,-68.37064082615933,-65.60642054762404,-24.667672424633558,-22.564478842388702
6,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,-28.093999990719492,-24.3936230235784,44.327019646453124,-89.35475743277291,-64.59822718804368,0.10436352785526459,39.30740640014506
6,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,3.7032077954293006,0.05384366886489453,10.724267662438029,-3.4061974537593085,-0.0611163314580106,2.6487484230545655,38.59019013882995
6,mtls,broker_memory_used_percent_mean,Broker memory %,12,20.48480104725014,20.74798662395021,15.399784006159726,3.0631280670584338,5.2279151728573465,35.25462356593012,38.69110380422451
6,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,1.696262532490046,1.6786160020581664,1.070683748899456,0.59715485655025,0.6271625983431023,2.769762620493856,2.794624534428223
6,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,1.564548771046785,1.5471549256509773,0.7856108788650716,0.7599465830953533,0.7828200705362897,2.339754823131776,2.4325996806279386
6,mtls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mtls,fetch_time_ms,Consumer fetch time ms,12,59.79573547989083,31.545109611366755,51.46513050218524,11.042087851497886,18.901722997437545,103.43067954907154,176.62624035281146
6,mtls,rebalance_time_ms,Consumer rebalance time ms,12,54.54319647507055,55.87273910410862,11.224037271467202,38.87240356083086,44.946396470011436,63.72216760874908,73.42549923195084
6,mtls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mtls,throughput_mb_per_sec,Throughput MB/s,12,29.848654532103094,25.55145957712724,15.436014308316457,11.11110794171752,16.51725443344152,44.592403230195565,55.780851286586895
6,mtls,throughput_records_per_sec,Throughput records/s,12,29.84865437147948,25.55141756050012,15.43602097723381,11.111112039644437,16.517246506887655,44.59233989355238,55.780933055761054
6,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-5.735429497422207,-2.2001621696381597,21.238706964829774,-70.40288817461415,-5.299567314441943,1.900285115200377,24.173302255799676
6,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,24.958305799739716,9.896560736591221,44.70119134162325,-13.719098071176312,-1.3405757052276543,30.998016721648508,159.68
6,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,2.8105008312457307,-0.48819287454792515,11.993571188230995,-18.72335756733775,-1.1365765078884982,6.733249618321551,36.02552348445671
6,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,9.695861987377874,1.6230614698592603,27.796138324351787,0.7873099561152581,0.8553558032722745,1.7264425803668422,101.8745074444391
6,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,10.099963219035189,3.5219556741604134,26.342884191232375,0.49782393079003245,0.5296253298821502,3.5476897922307824,97.3388429236701
6,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-7.118951085888912,-7.44857685098359,8.030549298713327,-23.816675297773177,-12.708875281718601,-1.8716279212904248,4.795339109650445
6,tls,broker_cpu_percent_mean,Broker CPU mean %,12,-14.338616204609645,-23.194757980114044,19.56437069626124,-49.65597110153846,-27.667867816363636,0.1788962432691048,18.85965343445419
6,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,969.5145631763447,28.117092666151585,2070.12605982332,-64.34052960026986,12.395585377432347,174.7299243704515,5594.437772106291
6,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,8.070658592419393,-0.03388911871510168,27.692239121455245,-3.0229170435395263,-0.93310748133703,1.5286414271544273,99.79298217928324
6,tls,broker_memory_used_percent_mean,Broker memory %,12,29.477842040461628,29.252830669819854,19.5773951944637,7.619926094474107,10.6628200242244,48.296810940663235,53.14971125157059
6,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,9.414902638877328,2.5429797657369306,25.634600272858812,0.6066122725962116,0.6625411631534053,2.570782903766249,94.3809693966152
6,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,9.497001469883726,2.131374697764598,26.36564934540009,0.7823152294974464,0.8060085883928064,2.173123316550922,96.91539530902816
6,tls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,tls,fetch_time_ms,Consumer fetch time ms,12,76.27443166822347,61.312549211689586,45.903659591999855,30.88535291717666,39.14340833812559,109.75120804492622,183.46379647749512
6,tls,rebalance_time_ms,Consumer rebalance time ms,12,82.36407321182828,68.0084797092671,55.48066648920538,43.724137931034484,61.05854038753436,77.35539130928478,262.1190130624093
6,tls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,tls,throughput_mb_per_sec,Throughput MB/s,12,38.291773214503145,37.36270749059376,10.757392244008686,24.07095795443271,28.625625977991746,46.47342579483377,59.14091455781645
6,tls,throughput_records_per_sec,Throughput records/s,12,38.29175978595759,37.36275424168429,10.757366270957085,24.07096668158571,28.62563291060264,46.47334739942088,59.14088471045553
